username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ivanturmero;2017-02-27 11:10;2;1;"#27F : #Mensaje subliminal o una #señal del #cielo ? ... #caos #crisis #SosVenezuela !! #IJTA mi #yiabe @Euvelis pic.twitter.com/XxxyCtVGw0";;@Euvelis;#27F #Mensaje #se #cielo #caos #crisis #SosVenezuela #IJTA #yiabe;"836232061316968448";https://twitter.com/ivanturmero/status/836232061316968448
libreopinion65;2017-02-27 10:49;0;1;"Me levante un día mas, pensando que voy hacer para dar de comida a mi familia y sacarla adelante #SosVenezuela #Venezuela #VenezuelaCNN #OEA";;;#SosVenezuela #Venezuela #VenezuelaCNN #OEA;"836226694327447554";https://twitter.com/libreopinion65/status/836226694327447554
manuelmadrid_;2017-02-27 10:32;2;1;"La #NarcoDictadura destruye nuestro país, el mundo debe ayudarnos #SOSVenezuela #Venezuela#LaCausaEsVenezuela #AyudaVenezuela #EleccionesYa pic.twitter.com/78ct6tmkJe";;;#NarcoDictadura #SOSVenezuela #Venezuela #LaCausaEsVenezuela #AyudaVenezuela #EleccionesYa;"836222506545655809";https://twitter.com/manuelmadrid_/status/836222506545655809
ZyruZMc;2017-02-27 09:24;0;0;"¡UNA RAYA MÁS! Deportaron a otras 11 venezolanas que ejercían la prostitución en Cúcuta https:// goo.gl/KGEBJ4 #SOSVenezuela";;;#SOSVenezuela;"836205298100678657";https://twitter.com/ZyruZMc/status/836205298100678657
GloriaValderram;2017-02-27 09:21;1;0;"Y así van estrangulando a la prensa libre #SosVenezuela https:// twitter.com/andrespaolino/ status/836199931652231168 …";;;#SosVenezuela;"836204546846253056";https://twitter.com/GloriaValderram/status/836204546846253056
pombopak;2017-02-27 09:14;29;8;"El pran playero y el profesor preso, les recomiendo leer este artículo y RT #SosVenezuela http:// wp.me/p5ssNj-6Bi8 pic.twitter.com/ona9jWK9fp";;;#SosVenezuela;"836202855975555072";https://twitter.com/pombopak/status/836202855975555072
renovarpapeles;2017-02-27 09:14;0;0;"#SOSVenezuela ¡UNA RAYA MÁS! Deportaron a otras 11 venezolanas que ejercían la prostitución en Cúcuta https:// goo.gl/k5mQwU pic.twitter.com/UpwUlBMS24";;;#SOSVenezuela;"836202801004957697";https://twitter.com/renovarpapeles/status/836202801004957697
vzlaya;2017-02-27 08:38;0;0;"¡Vzla.Ya! #Venezuela está disponible! #UltimatumAlRegimen #SOSVenezuela http:// paper.li/vzlaya/1348436 262?edition_id=9393df20-fce9-11e6-ba17-0cc47a0d1609 … #venezuela #cuba";;;#Venezuela #UltimatumAlRegimen #SOSVenezuela #venezuela #cuba;"836193679396257792";https://twitter.com/vzlaya/status/836193679396257792
elijos2002;2017-02-27 08:20;0;0;"GRACIAS POR DIFUNDIR Y HACER ECO D LO QUE PASA EN MI PAIS,GRACIAS @cnne #SOSVENEZUELA hay miseria,hambre";;@cnne;#SOSVENEZUELA;"836189378363936772";https://twitter.com/elijos2002/status/836189378363936772
MDLVenezuela;2017-02-27 08:03;1;0;"@GabbyBaldissera Desobediencia y Resistencia Civil, Rebelión, Autonomía, Autogobierno, y Autodefensa http:// youtu.be/LyBc242q0eE #SOSVenezuela";;@GabbyBaldissera;#SOSVenezuela;"836185082037686273";https://twitter.com/MDLVenezuela/status/836185082037686273
MJBS30;2017-02-27 06:16;0;0;"#SOSvenezuela @anonopshispano @AnonymousPress @AnonOpsMundial https:// twitter.com/LucioQuincioC/ status/836041228030476288 …";;@anonopshispano @AnonymousPress @AnonOpsMundial;#SOSvenezuela;"836157944353935361";https://twitter.com/MJBS30/status/836157944353935361
contratirano;2017-02-27 06:14;0;0;"¡El Diario de Resistencia Venezuela está disponible! http:// paper.li/contratirano/1 393996486?edition_id=80ab1c70-fcd5-11e6-89dc-0cc47a0d15fd … #sosvenezuela #venezuela";;;#sosvenezuela #venezuela;"836157520037171200";https://twitter.com/contratirano/status/836157520037171200
PochiRafael;2017-02-27 05:42;1;2;"#SOSVenezuela https:// twitter.com/Noticensura/st atus/836091048975876096 …";;;#SOSVenezuela;"836149389957742592";https://twitter.com/PochiRafael/status/836149389957742592
pegaval;2017-02-27 03:24;0;0;"#VENEZUELA #SOSVENEZUELA #PSUV #VenezuelaPobrePaisRico http:// prodavinci.com/blogs/esquiand o-en-miraflores-por-alberto-barrera-tyszka/ … pic.twitter.com/EjZqHJVwWB";;;#VENEZUELA #SOSVENEZUELA #PSUV #VenezuelaPobrePaisRico;"836114681681039360";https://twitter.com/pegaval/status/836114681681039360
MDLVenezuela;2017-02-27 02:02;0;0;"COMUNICADO MOVIMIENTO DEMOCRATA LIBERAL 14 FEB 2014 / MANIFESTACIONES Y MUERTES DE JOVENES: http:// youtu.be/LyBc242q0eE #SOSVenezuela";;;#SOSVenezuela;"836094095579807745";https://twitter.com/MDLVenezuela/status/836094095579807745
ra_zarte;2017-02-27 01:34;0;0;"Cuando la delincuencia pretende ser ley ahora... (hace mucho pero ahora buscan legitimilarla por todas las vías posibles) #SOSVenezuela https:// twitter.com/ElNacionalWeb/ status/835491973322661889 …";;;#SOSVenezuela;"836087185472425985";https://twitter.com/ra_zarte/status/836087185472425985
DUINCONSUELOC;2017-02-27 01:12;0;0;"PREGUNTELE A SU VICE ¿POR QUE? CRUELDAD INFANTIL, GENOCIDIO, INACEPTABLE Y UDS. FARANDULEANDO @NicolasMaduro @DPresidencia #SosVenezuela https:// twitter.com/NoticiasVenezu e/status/835928506802515972 …";;@NicolasMaduro @DPresidencia;#SosVenezuela;"836081577197199360";https://twitter.com/DUINCONSUELOC/status/836081577197199360
XIOMARAPINAR2;2017-02-27 00:01;0;0;"Cada quien hara turismo en su pueblo porq no hay respuesto para los carros y mucho menos medicinas y alimentos para solventar #SosVenezuela";;;#SosVenezuela;"836063621113344000";https://twitter.com/XIOMARAPINAR2/status/836063621113344000
Joven_Patriota;2017-02-26 23:51;0;1;"Retweeted Manuel Rodriguez ( @manuelmadrid_ ): Así amanecía hoy #25F #PlazaCallao en #Madrid #SOSVenezuela ... http:// fb.me/7XQkuuOcb";;@manuelmadrid_;#25F #PlazaCallao #Madrid #SOSVenezuela;"836061165583273986";https://twitter.com/Joven_Patriota/status/836061165583273986
DUINCONSUELOC;2017-02-26 23:16;2;1;"¿POR QUE? MUCHOS DE LOS QUE ACTUARON EN 1989 REPRIMIENDO SON O HAN SIDO GOBIERNO ¿Y LA JUSTICIA? @NicolasMaduro @DPresidencia #SosVenezuela https:// twitter.com/RConfidencial/ status/835528536953925632 …";;@NicolasMaduro @DPresidencia;#SosVenezuela;"836052252859240448";https://twitter.com/DUINCONSUELOC/status/836052252859240448
miazcarate;2017-02-26 22:39;0;0;"PLEASE!!! When are you having dinner remember Venezuela #SOSVenezuela #NarcoTerrorista @NicolasMaduro";;@NicolasMaduro;#SOSVenezuela #NarcoTerrorista;"836042930649464834";https://twitter.com/miazcarate/status/836042930649464834
loversovia;2017-02-26 21:53;0;0;"veo a cada rato el comercial de la serie de Hugo Chávez, estoy a punto de inscribirme en la UDI y twittear con #VenezuelaLibre #SOSVenezuela";;;#VenezuelaLibre #SOSVenezuela;"836031446901014529";https://twitter.com/loversovia/status/836031446901014529
MJBS30;2017-02-26 21:36;0;0;"#SosVenezuela @FAO_SLM @FAOemergencies @NoticiasONU @FranceOTAN @Charlie_Hebdo_ https:// twitter.com/karinsalanova/ status/835964536050057217 …";;@FAO_SLM @FAOemergencies @NoticiasONU @FranceOTAN @Charlie_Hebdo_;#SosVenezuela;"836027236889333761";https://twitter.com/MJBS30/status/836027236889333761
PpConfidencial;2017-02-26 21:13;0;0;"#Venezuela designa como juez supremo a un acusado de asesinato: http:// ow.ly/e054309nDuq | #SOSVenezuela pic.twitter.com/QJJzL5a6Dg";;;#Venezuela #SOSVenezuela;"836021462855221248";https://twitter.com/PpConfidencial/status/836021462855221248
renovarpapeles;2017-02-26 21:08;1;1;"#SOSVenezuela ¡EL COLMO! Retuvieron a Rafael Poleo en Colombia tras denuncia del gobierno de Venezuela https:// goo.gl/86ZKDl pic.twitter.com/MNmlNVW00Q";;;#SOSVenezuela;"836020048019927041";https://twitter.com/renovarpapeles/status/836020048019927041
vzlaya;2017-02-26 20:37;0;0;"¡Vzla.Ya! #Venezuela está disponible! #UltimatumAlRegimen #SOSVenezuela http:// paper.li/vzlaya/1348436 262?edition_id=e5e65920-fc84-11e6-ba17-0cc47a0d1609 … #venezuela #26f";;;#Venezuela #UltimatumAlRegimen #SOSVenezuela #venezuela #26f;"836012308245667840";https://twitter.com/vzlaya/status/836012308245667840
trafficLARA;2017-02-26 20:30;1;0;"via @DRYKOFVINOTINTO : @YecidGarrido @enrique_alb #Oscars #RedCarpet #SOSVenezuela pic.twitter.com/d5M04VSPnM";;@DRYKOFVINOTINTO @YecidGarrido @enrique_alb;#Oscars #RedCarpet #SOSVenezuela;"836010704876388352";https://twitter.com/trafficLARA/status/836010704876388352
Pitoloco2021;2017-02-26 20:29;1;0;"Impongámoslo como Hastag: #MaduroGenocida #SOSVenezuela #CartaDemocraticaVzla";;;#MaduroGenocida #SOSVenezuela #CartaDemocraticaVzla;"836010355717472259";https://twitter.com/Pitoloco2021/status/836010355717472259
trafficLARA;2017-02-26 20:29;3;2;"via @DRYKOFVINOTINTO : @YecidGarrido @enrique_alb #Oscars #RedCarpet #SOSVenezuela pic.twitter.com/IIG4qpGQ9T";;@DRYKOFVINOTINTO @YecidGarrido @enrique_alb;#Oscars #RedCarpet #SOSVenezuela;"836010327670054913";https://twitter.com/trafficLARA/status/836010327670054913
soymacaracuay;2017-02-26 20:29;0;0;"#DESNUTRICIÓN #Venezuela Dios tendrá un lugar especial a este angel en el cielo Esto no tiene perdón #SosVENEZUELA @Almagro_OEA2015 @CNNEE https:// twitter.com/NoticiasVenezu e/status/835963408814063617 …";;@Almagro_OEA2015 @CNNEE;#DESNUTRICI #Venezuela #SosVENEZUELA;"836010306375667714";https://twitter.com/soymacaracuay/status/836010306375667714
trafficLARA;2017-02-26 20:27;2;1;"via @DRYKOFVINOTINTO : @YecidGarrido @enrique_alb #Oscars #RedCarpet #SOSVenezuela pic.twitter.com/5BkP1MKc7i";;@DRYKOFVINOTINTO @YecidGarrido @enrique_alb;#Oscars #RedCarpet #SOSVenezuela;"836009949931024384";https://twitter.com/trafficLARA/status/836009949931024384
yoyiahu;2017-02-26 20:02;1;0;"Cada #municipio y #zona del país podría hacer #cacerolasolidaria para aliviar la miseria: hay demasiada hambre #SosVenezuela";;;#municipio #zona #cacerolasolidaria #SosVenezuela;"836003613067599874";https://twitter.com/yoyiahu/status/836003613067599874
PochiRafael;2017-02-26 19:55;1;0;"#SOSVenezuela https:// twitter.com/patriaorgullos a/status/835998101705994240 …";;;#SOSVenezuela;"836001855373205508";https://twitter.com/PochiRafael/status/836001855373205508
DiabeticosconD;2017-02-26 19:54;0;0;"#SOSVenezuela #EstoEsDictadura #EstoEsSocialismo #EstoEsComunismo … https://www. instagram.com/p/BQ_nXVwAcmQl ioknjkGlO-9090F2cJabdFiHVg0/ …";;;#SOSVenezuela #EstoEsDictadura #EstoEsSocialismo #EstoEsComunismo;"836001576456179712";https://twitter.com/DiabeticosconD/status/836001576456179712
comamamey;2017-02-26 19:15;3;0;"#sosvenezuela pic.twitter.com/RvmKN7pybP";;;#sosvenezuela;"835991665747890176";https://twitter.com/comamamey/status/835991665747890176
vaneleca;2017-02-26 19:05;5;3;"VENEZUELA: 82% DELLE FAMIGLIE VIVE IN POVERTÀ #SOSVenezuela @BRUNOIERULLO @ValeYellow46 @lorenzojova @alcaldeledezma http://www. aise.it/rassegna-stamp a/venezuela-82-delle-famiglie-vive-in-povert%C3%A0/81807/158 …";;@BRUNOIERULLO @ValeYellow46 @lorenzojova @alcaldeledezma;#SOSVenezuela;"835989200461840384";https://twitter.com/vaneleca/status/835989200461840384
vaneleca;2017-02-26 18:46;4;3;"VENEZUELA: 82% DELLE FAMIGLIE VIVE IN POVERTÀ #SOSVenezuela @fattoquotidiano @repubblicait @sole24ore @Corriere http://www. aise.it/rassegna-stamp a/venezuela-82-delle-famiglie-vive-in-povert%C3%A0/81807/158 …";;@fattoquotidiano @repubblicait @sole24ore @Corriere;#SOSVenezuela;"835984289342836736";https://twitter.com/vaneleca/status/835984289342836736
vaneleca;2017-02-26 18:41;6;2;"VENEZUELA: 82% DELLE FAMIGLIE VIVE IN POVERTÀ via @AiseStampa @voceditalia #SOSVenezuela @SkyTG24 @ValeYellow46 http://www. aise.it/rassegna-stamp a/venezuela-82-delle-famiglie-vive-in-povert%C3%A0/81807/158 …";;@AiseStampa @voceditalia @SkyTG24 @ValeYellow46;#SOSVenezuela;"835983120327405570";https://twitter.com/vaneleca/status/835983120327405570
vaneleca;2017-02-26 18:32;3;2;"Subieron de precio todos los rubros de la canasta alimentaria, que pasó a costar más de Bs 600 mil #SOSVenezuela http://www. unidadvenezuela.org/2017/02/subier on-precio-todos-los-rubros-la-canasta-alimentaria-paso-costar-mas-bs-600-mil/ …";;;#SOSVenezuela;"835980766903422976";https://twitter.com/vaneleca/status/835980766903422976
renovarpapeles;2017-02-26 18:08;0;0;"#SOSVenezuela ¡OTRA RAYA PA´L TIGRE! Detienen a tres venezolanos por fraude con tarjetas de crédito en EEUU (Video) https:// goo.gl/wu4IAf pic.twitter.com/BZXJEBO7wf";;;#SOSVenezuela;"835974755752656896";https://twitter.com/renovarpapeles/status/835974755752656896
EDUCADORAV;2017-02-26 18:00;0;0;"#SOSVenezuela https:// twitter.com/sntpvenezuela/ status/835924123247337478 …";;;#SOSVenezuela;"835972921579487232";https://twitter.com/EDUCADORAV/status/835972921579487232
esperanzavarga4;2017-02-26 17:59;8;5;"Retweeted . ( @salve46 ): @marcorubio #SOSVenezuela no nos dejen solos. https:// twitter.com/unionveneukorg /status/835969031110803462 … http:// fb.me/6FdUaL3Xb";;@salve46 @marcorubio;#SOSVenezuela;"835972477272588288";https://twitter.com/esperanzavarga4/status/835972477272588288
salve46;2017-02-26 17:54;7;3;"@marcorubio #SOSVenezuela no nos dejen solos. https:// twitter.com/unionveneukorg /status/835969031110803462 …";;@marcorubio;#SOSVenezuela;"835971394060103680";https://twitter.com/salve46/status/835971394060103680
innocentcrush;2017-02-26 17:31;0;0;"I just backed TMB: a forum 4 movie fans on @Kickstarter http:// kck.st/2l3UA6l #sosvenezuela #IMDBfan #IMDBfanbase #IMDBforum #kickstarter";;@Kickstarter;#sosvenezuela #IMDBfan #IMDBfanbase #IMDBforum #kickstarter;"835965570918993921";https://twitter.com/innocentcrush/status/835965570918993921
vaneleca;2017-02-26 17:28;7;3;"Un'altra vittima della crisi umanitaria in #Venezuela un bimbo di 6 mesi, non è giusto.. #SOSVenezuela @Unomattina @RaiPortaaPorta https:// twitter.com/marimagallanes c/status/835956231311343616 …";;@Unomattina @RaiPortaaPorta;#Venezuela #SOSVenezuela;"835964837121441792";https://twitter.com/vaneleca/status/835964837121441792
Diyaelisa;2017-02-26 17:27;0;0;"@Pontifex_es @realDonaldTrump @Almagro_OEA2015 Otro niño muere de HAMBRE en #Aragua #SOSVENEZUELA https:// twitter.com/MariMagallanes C/status/835959905651683334 …";;@Pontifex_es @realDonaldTrump @Almagro_OEA2015;#Aragua #SOSVENEZUELA;"835964589372293122";https://twitter.com/Diyaelisa/status/835964589372293122
elMono440;2017-02-26 17:25;0;0;"RT elparriba: #SosVenezuela ¡disponible! http:// paper.li/elparriba/1392 830482?edition_id=fccb0560-fc47-11e6-89dc-0cc47a0d15fd … #resistcapitalism";;;#SosVenezuela #resistcapitalism;"835963975233863680";https://twitter.com/elMono440/status/835963975233863680
elparriba;2017-02-26 17:21;0;0;"#SosVenezuela ¡disponible! http:// paper.li/elparriba/1392 830482?edition_id=fccb0560-fc47-11e6-89dc-0cc47a0d15fd … #resistcapitalism";;;#SosVenezuela #resistcapitalism;"835963002696368128";https://twitter.com/elparriba/status/835963002696368128
renovarpapeles;2017-02-26 15:04;0;0;"#SOSVenezuela ¡TE LO CONTAMOS! Nacho rompe el silencio tras escándalo sobre separación con “Chino” https:// goo.gl/laIYlu pic.twitter.com/o6qzZA8lwH";;;#SOSVenezuela;"835928569167540224";https://twitter.com/renovarpapeles/status/835928569167540224
RDiamanti;2017-02-26 15:02;6;5;"Cuando la academia se convierte en delito es por qué ya no queda espacio ni para el conocimiento y ni hablar de la libertad #sosvenezuela https:// twitter.com/sinmordaza/sta tus/835905200623861763 …";;;#sosvenezuela;"835928044732833792";https://twitter.com/RDiamanti/status/835928044732833792
luish1960;2017-02-26 14:42;0;0;"#SosVenezuela Many people on the beach in Festival of Carnaval pic.twitter.com/BpyhhY7rcn";;;#SosVenezuela;"835922881116790785";https://twitter.com/luish1960/status/835922881116790785
luish1960g;2017-02-26 14:42;0;0;"#SosVenezuela Many people on the beach in Festival of Carnaval pic.twitter.com/qEDZuBcmCa";;;#SosVenezuela;"835922880810594308";https://twitter.com/luish1960g/status/835922880810594308
miliurca;2017-02-26 14:37;0;0;"#SOSVenezuela https:// twitter.com/NoticiasVenezu e/status/835917908672917504 …";;;#SOSVenezuela;"835921703247175682";https://twitter.com/miliurca/status/835921703247175682
ahmartinez;2017-02-26 13:48;1;1;"¡FALTA DE DIAGNÓSTICO, TRATAMIENTOS Y ATENCIÓN! #SOSVenezuela es el país con más pacientes con #cáncer en Estadio4. https:// goo.gl/IcmDhU";;;#SOSVenezuela #c;"835909327907086336";https://twitter.com/ahmartinez/status/835909327907086336
ahmartinez;2017-02-26 13:45;1;0;"#SOSVenezuela : Squire Patton Boggs, la firma que defendió a los narco-sobrinos Flores y ahora al narco El Aissami. https:// goo.gl/qa3B9D";;;#SOSVenezuela;"835908748262670336";https://twitter.com/ahmartinez/status/835908748262670336
elMono440;2017-02-26 13:25;0;0;"RT elparriba: #SosVenezuela ¡disponible! http:// paper.li/elparriba/1392 830482?edition_id=fccb0560-fc47-11e6-89dc-0cc47a0d15fd … Tuits de: CAP_13 Richard_Pinault #sosvenezuela #resistcapitalism";;;#SosVenezuela #sosvenezuela #resistcapitalism;"835903578992693257";https://twitter.com/elMono440/status/835903578992693257
ahmartinez;2017-02-26 13:12;1;0;"#SOSVenezuela : Samark Lopez testaferro de El Aissami compró de contado una mansión de $16.5 millones en Miami. http:// uni.vi/fArq100ALlG";;;#SOSVenezuela;"835900341312974850";https://twitter.com/ahmartinez/status/835900341312974850
ahmartinez;2017-02-26 13:11;0;0;"Testaferro de El Aissami vicepresidente de #SOSVenezuela compró de contado una mansión de $16.5 millones en Miami... http:// uni.vi/fArq100ALlG";;;#SOSVenezuela;"835900028862464000";https://twitter.com/ahmartinez/status/835900028862464000
ahmartinez;2017-02-26 13:06;0;0;"Alleged frontman for Vice President of #SOSVenezuela purchased $16.5 million Miami mansion... http://www. univision.com/amp/univision- news/latin-america/alleged-frontman-for-vice-president-of-venezuela-purchased-165-million-miami-mansion …";;;#SOSVenezuela;"835898885331636224";https://twitter.com/ahmartinez/status/835898885331636224
VP_Medellin;2017-02-26 12:11;1;0;"#Repost @vpbogota with @repostapp ・・・ #LiberenASteyci #LibertadYA #SOSVenezuela #Repost … https://www. instagram.com/p/BQ-yXlYDqnb/";;@vpbogota @repostapp;#Repost #LiberenASteyci #LibertadYA #SOSVenezuela #Repost;"835885046888337408";https://twitter.com/VP_Medellin/status/835885046888337408
EDUCADORAV;2017-02-26 12:08;0;1;"#SOSVenezuela https:// twitter.com/venezolanoenpi e/status/835533207567273988 …";;;#SOSVenezuela;"835884235273744384";https://twitter.com/EDUCADORAV/status/835884235273744384
renovarpapeles;2017-02-26 12:02;0;0;"#SOSVenezuela ¡POSITIVISMO A MILLÓN! El “peor esquiador del mundo” es también el joven más positivo del planeta https:// goo.gl/eOZ6jV pic.twitter.com/omCKzmRnlN";;;#SOSVenezuela;"835882653974867971";https://twitter.com/renovarpapeles/status/835882653974867971
Susanna_Susysu_;2017-02-26 09:49;0;0;"#RostrosDelTerrorChavista #NoOlvidaremosEsto #venezuelamueretucallas #SOSVenezuela https:// twitter.com/hannarajs/stat us/835577152473030658 …";;;#RostrosDelTerrorChavista #NoOlvidaremosEsto #venezuelamueretucallas #SOSVenezuela;"835849388924809216";https://twitter.com/Susanna_Susysu_/status/835849388924809216
vaneleca;2017-02-26 09:36;11;3;"El Caso de Antonio Ledezma está en el limbo judicial... #LiberenALedezma #SOSVenezuela https://www. lapatilla.com/site/2017/02/2 6/mitzy-capriles-caso-de-antonio-ledezma-esta-en-el-limbo-judicial/ …";;;#LiberenALedezma #SOSVenezuela;"835846095406247936";https://twitter.com/vaneleca/status/835846095406247936
