username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
cvtampabay;2017-07-30 19:50;0;0;"#Fraude #ConstituFraude #NoALaConstituyente #LiberenAlGeneralVivas #SOSVenezuela … https://www. instagram.com/p/BXMJWIjDgd_/";;;#Fraude #ConstituFraude #NoALaConstituyente #LiberenAlGeneralVivas #SOSVenezuela;"891808369371119617";https://twitter.com/cvtampabay/status/891808369371119617
AnaY63;2017-07-30 19:50;0;0;"#SosVenezuela #NicolasMaduroDictadorYAsesino https:// twitter.com/MR310131/statu s/891773843370635272 …";;;#SosVenezuela #NicolasMaduroDictadorYAsesino;"891808331609894912";https://twitter.com/AnaY63/status/891808331609894912
zserranoq;2017-07-30 19:50;0;0;"#UltimatumAlRegimen #SOSVenezuela https:// twitter.com/laidygomezf/st atus/891739484382953474 …";;;#UltimatumAlRegimen #SOSVenezuela;"891808243793747971";https://twitter.com/zserranoq/status/891808243793747971
MARGERMUSIC;2017-07-30 19:50;3;0;"En estos tiempos del internet y redes sociales el MUNDO ENTERO está mirando como se asesina un pueblo y se roban a un país! #SOSVENEZUELA";;;#SOSVENEZUELA;"891808173266530306";https://twitter.com/MARGERMUSIC/status/891808173266530306
LuisUrreaVzla;2017-07-30 19:50;1;0;"Estos son los países que se han dignado a tener una postura frente al desastre que reina en Venezuela #Constituyente #SosVenezuela pic.twitter.com/fVBj3X7Kef";;;#Constituyente #SosVenezuela;"891808139762442241";https://twitter.com/LuisUrreaVzla/status/891808139762442241
jops2272;2017-07-30 19:49;0;0;"#oea #sosVenezuela #FraudeConstituyente #ResistenciaVenezuela https:// twitter.com/alFranceschi/s tatus/891802591578947584 …";;;#oea #sosVenezuela #FraudeConstituyente #ResistenciaVenezuela;"891808010200379396";https://twitter.com/jops2272/status/891808010200379396
gigi0604;2017-07-30 19:49;0;0;"Thanks #SOSVenezuela https:// twitter.com/senjohnmccain/ status/891679082475401217 …";;;#SOSVenezuela;"891807985143619588";https://twitter.com/gigi0604/status/891807985143619588
Allenvivas;2017-07-30 19:49;0;1;"#SOSVenezuela #30Jul #YoSoyLibertador #TeamHDP #LaListaJustin #TeamVene10 #Guayana #Tachira #Merida #Caracas #Valencia #Carabobo #Zulia https:// twitter.com/heliamend/stat us/891795742272180226 …";;;#SOSVenezuela #30Jul #YoSoyLibertador #TeamHDP #LaListaJustin #TeamVene10 #Guayana #Tachira #Merida #Caracas #Valencia #Carabobo #Zulia;"891807918961643521";https://twitter.com/Allenvivas/status/891807918961643521
DrSantangelo;2017-07-30 19:49;1;0;"Nunca el Siglo XX y XXI en Venezuela había corrido sangre a cántaros Malditos Asesinos de la Patria #SOSVenezuela https:// twitter.com/ANAVILLALBA/st atus/891799515405193216 …";;;#SOSVenezuela;"891807912464707584";https://twitter.com/DrSantangelo/status/891807912464707584
i_levy;2017-07-30 19:49;0;0;"#SosVenezuela #MaduroDictador";;;#SosVenezuela #MaduroDictador;"891807898149507072";https://twitter.com/i_levy/status/891807898149507072
AnaY63;2017-07-30 19:48;0;0;"Jovenes Fusilados @POTUS @ONU_derechos @OEA_oficial #DictadorNicolasMaduroyAsesino @UNHumanRights @lortegadiaz #SosVenezuela https:// twitter.com/carlosramirezl 3/status/891777712263766016 …";;@POTUS @ONU_derechos @OEA_oficial @UNHumanRights @lortegadiaz;#DictadorNicolasMaduroyAsesino #SosVenezuela;"891807850355404800";https://twitter.com/AnaY63/status/891807850355404800
FlaviaDelgadoD;2017-07-30 19:48;0;0;"#SOSVenezuela Mr. @realDonaldTrump We do not want more words .. we request ACTIONS..";;@realDonaldTrump;#SOSVenezuela;"891807754008104961";https://twitter.com/FlaviaDelgadoD/status/891807754008104961
pinator;2017-07-30 19:48;1;1;"#SOSVenezuela";;;#SOSVenezuela;"891807744939962370";https://twitter.com/pinator/status/891807744939962370
marialjos;2017-07-30 19:48;0;0;"Maduro obliga a la gente a votar a través de amenazas y promesas #SOSVenezuela";;;#SOSVenezuela;"891807692100169732";https://twitter.com/marialjos/status/891807692100169732
yatming50;2017-07-30 19:48;0;0;"#SOSVenezuela https:// twitter.com/traffiCARACAS/ status/891807078003613696 …";;;#SOSVenezuela;"891807654485667840";https://twitter.com/yatming50/status/891807654485667840
Gladienis;2017-07-30 19:48;0;0;"#SOSVENEZUELA #derechoshumanos @AkshayaSays #SOS #sosvzla #Luto #SOSVenezuela #NiUnoMás … https://www. instagram.com/p/BXMJAbnB2Qb/";;@AkshayaSays;#SOSVENEZUELA #derechoshumanos #SOS #sosvzla #Luto #SOSVenezuela #NiUnoM;"891807628497735682";https://twitter.com/Gladienis/status/891807628497735682
AnaY63;2017-07-30 19:47;0;0;"@POTUS @ONU_derechos @OEA_oficial #DictadorNicolasMaduroyAsesino @UNHumanRights #SosVenezuela https:// twitter.com/carlosramirezl 3/status/891771407356628992 …";;@POTUS @ONU_derechos @OEA_oficial @UNHumanRights;#DictadorNicolasMaduroyAsesino #SosVenezuela;"891807618402066436";https://twitter.com/AnaY63/status/891807618402066436
katina0310;2017-07-30 19:47;0;1;"#SOSVenezuela #30Jul https:// twitter.com/orozcorosam/st atus/891805488853245952 …";;;#SOSVenezuela #30Jul;"891807475283972096";https://twitter.com/katina0310/status/891807475283972096
AllvaradoMaria_;2017-07-30 19:47;0;2;"#16muertos #SOSvenezuela";;;#16muertos #SOSvenezuela;"891807449031876608";https://twitter.com/AllvaradoMaria_/status/891807449031876608
sluna_music;2017-07-30 19:47;1;0;"We will get through this #SOSVenezuela";;;#SOSVenezuela;"891807418925166592";https://twitter.com/sluna_music/status/891807418925166592
PUCHUNGUITABC;2017-07-30 19:46;0;0;"#SOSVenezuela https:// twitter.com/ResistenciaMbo /status/891806787808223233 …";;;#SOSVenezuela;"891807352097320969";https://twitter.com/PUCHUNGUITABC/status/891807352097320969
Marijoe42;2017-07-30 19:46;0;0;"@StateDept @CancilleriaARG @CancilleriaPeru @globalnewsto @CanadaFP #SOSVenezuela #Venezuela #OEA https://www. instagram.com/p/BXMAOwtnRE1/";;@StateDept @CancilleriaARG @CancilleriaPeru @globalnewsto @CanadaFP;#SOSVenezuela #Venezuela #OEA;"891807348595052545";https://twitter.com/Marijoe42/status/891807348595052545
ias1086;2017-07-30 19:45;7;3;"#sosvenezuela #venezuela #laconstituyentenova #like4like #megusta #follow4follow #siguemeytesigo pic.twitter.com/RrWpoeRpA7";;;#sosvenezuela #venezuela #laconstituyentenova #like4like #megusta #follow4follow #siguemeytesigo;"891807112023724033";https://twitter.com/ias1086/status/891807112023724033
mamuchis48;2017-07-30 19:45;1;2;"#SOSVENEZUELA @ANDRES_CANO42 @soyfdelrincon @IdaniaChirinos @jatirado @CHC31 @Yusnaby @AlbertoRT51 @WellingMichael @andrewsabreu @marcorubio https:// twitter.com/alexagomez2000 /status/891795507709964288 …";;@ANDRES_CANO42 @soyfdelrincon @IdaniaChirinos @jatirado @CHC31 @Yusnaby @AlbertoRT51 @WellingMichael @andrewsabreu @marcorubio;#SOSVENEZUELA;"891807108458582016";https://twitter.com/mamuchis48/status/891807108458582016
DBonyuet;2017-07-30 19:45;3;3;"1) No queda dudas que ante la #ConstituyenteFracasoEvidente , Maduro demuestra que es un perfecto idiota #ConstituyenteFraude #SOSVenezuela pic.twitter.com/5dNqlP5YWU";;;#ConstituyenteFracasoEvidente #ConstituyenteFraude #SOSVenezuela;"891807087516413957";https://twitter.com/DBonyuet/status/891807087516413957
gelita_van;2017-07-30 19:45;0;0;"#SOSVENEZUELA https:// twitter.com/AngelicaRamosP /status/891806249699946496 …";;;#SOSVENEZUELA;"891806950693974017";https://twitter.com/gelita_van/status/891806950693974017
gelita_van;2017-07-30 19:44;0;0;"#SOSVENEZUELA https:// twitter.com/AndresPastrana _/status/891781689302822915 …";;;#SOSVENEZUELA;"891806827448500225";https://twitter.com/gelita_van/status/891806827448500225
gelita_van;2017-07-30 19:44;2;0;"#SOSVENEZUELA https:// twitter.com/carlosvecchio/ status/891778765101125632 …";;;#SOSVENEZUELA;"891806785354551296";https://twitter.com/gelita_van/status/891806785354551296
Enrique77W;2017-07-30 19:44;0;1;"#SOSVenezuela https:// twitter.com/nikkihaley/sta tus/891768738239979522 …";;;#SOSVenezuela;"891806718719557632";https://twitter.com/Enrique77W/status/891806718719557632
Gladienis;2017-07-30 19:44;0;0;"#SOSVENEZUELA YA NO QUIERO ESTE PAIS ... donde la vida no cuenta ... donde el hambre se… https://www. instagram.com/p/BXMIkXBhANx/";;;#SOSVENEZUELA;"891806655775739905";https://twitter.com/Gladienis/status/891806655775739905
yatming50;2017-07-30 19:43;0;0;"#SOSVenezuela https:// twitter.com/ElNacionalWeb/ status/891806407296765952 …";;;#SOSVenezuela;"891806515992166400";https://twitter.com/yatming50/status/891806515992166400
MarlonCoach;2017-07-30 19:43;0;0;"Secuestrado por la Dictsdura favor difundir si alguien lo conoce #sosvenezuela … https://www. instagram.com/p/BXMIgO4AAoP/";;;#sosvenezuela;"891806506638872576";https://twitter.com/MarlonCoach/status/891806506638872576
flammys;2017-07-30 19:43;0;0;"#SOSVENEZUELA @marcorubio @realdonaldtrump @RosLehtinen Están Torturando a Willy, Violinista qué toco en Washington. Amemazan cortarle manos pic.twitter.com/xWqBNpacul";;@marcorubio @realdonaldtrump @RosLehtinen;#SOSVENEZUELA;"891806441010585600";https://twitter.com/flammys/status/891806441010585600
PUCHUNGUITABC;2017-07-30 19:43;0;0;"#SOSVenezuela #30Julio https:// twitter.com/CATERINAV/stat us/891802393544929280 …";;;#SOSVenezuela #30Julio;"891806403777753090";https://twitter.com/PUCHUNGUITABC/status/891806403777753090
Dubraskammu;2017-07-30 19:42;0;0;"#sosVenezuela #ultimátumalregimen https:// twitter.com/robertosmithp/ status/891736084509544450 …";;;#sosVenezuela #ultim;"891806262660345856";https://twitter.com/Dubraskammu/status/891806262660345856
NatiSegoviaC;2017-07-30 19:42;0;0;"Me asquea saber q este gobiernucho les paga la educación a esta manga de pelotudos! #CONFECH #SOSVenezuela pic.twitter.com/kOObUu6J4z";;;#CONFECH #SOSVenezuela;"891806147149221888";https://twitter.com/NatiSegoviaC/status/891806147149221888
Costi13;2017-07-30 19:41;1;0;"Podrán matar al mensajero más no al mensaje... #CalleSinRetorno #SOSVenezuela #ResistenciaVzla … https://www. instagram.com/p/BXMIUPLAEW9/";;;#CalleSinRetorno #SOSVenezuela #ResistenciaVzla;"891806102068899841";https://twitter.com/Costi13/status/891806102068899841
PedronAntonio;2017-07-30 19:41;0;0;"#SOSVenezuela #UltimatunalRegimen #MaduroAsesino Los ASESINOS de la #Constituyente https:// twitter.com/AnonymousVene1 0/status/891800161449627651 …";;;#SOSVenezuela #UltimatunalRegimen #MaduroAsesino #Constituyente;"891806084704415744";https://twitter.com/PedronAntonio/status/891806084704415744
RGRVenezuela;2017-07-30 19:41;1;0;"#lutoenvenezuela #SOSVenezuela #ConstituyenteFraudeEvidente Lo pagarán 15 fallecidos pic.twitter.com/DW4TtH78jh";;;#lutoenvenezuela #SOSVenezuela #ConstituyenteFraudeEvidente;"891805923664158721";https://twitter.com/RGRVenezuela/status/891805923664158721
arianacompro1;2017-07-30 19:41;0;0;"#SOSVENEZUELA @CNNEE https:// twitter.com/CaraotaDigital /status/891789929981915137 …";;@CNNEE;#SOSVENEZUELA;"891805915221020672";https://twitter.com/arianacompro1/status/891805915221020672
yatming50;2017-07-30 19:41;0;0;"#SOSVenezuela https:// twitter.com/ElNacionalWeb/ status/891805473929867264 …";;;#SOSVenezuela;"891805879523303426";https://twitter.com/yatming50/status/891805879523303426
Erly_m;2017-07-30 19:40;0;0;"Escalofriante oír a @MariaCorinaYA leer la lista de los venezolanos asesinados en estas últimas 24 horas #SOSVenezuela https:// twitter.com/mariacorinaya/ status/891799904070254592 …";;@MariaCorinaYA;#SOSVenezuela;"891805855611596801";https://twitter.com/Erly_m/status/891805855611596801
gataraya;2017-07-30 19:40;0;0;"Hasta cuando? #SOSVenezuela @AlbertoRT51 @DolarToday @venezuelaaldia @noticiasmiami @ElMismoPais @NTN24ve pic.twitter.com/brfnpjhF9H";;@AlbertoRT51 @DolarToday @venezuelaaldia @noticiasmiami @ElMismoPais @NTN24ve;#SOSVenezuela;"891805849290539008";https://twitter.com/gataraya/status/891805849290539008
