username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
luism2380;2017-07-30 14:38;4;0;"En #Calabozo población ejerce su derecho al #Voto #VenezuelaVotaHoy #ConstituyenteVa @magallyvina @NicolasMaduro @RedMisionSucre @salainass pic.twitter.com/vkkF42d8zy";;@magallyvina @NicolasMaduro @RedMisionSucre @salainass;#Calabozo #Voto #VenezuelaVotaHoy #ConstituyenteVa;"891729813060415488";https://twitter.com/luism2380/status/891729813060415488
AleydaCollazos;2017-07-30 14:26;2;1;"Señal en vivo #Venezuela #ConstituyenteVA https:// youtu.be/BN_o-VoXMJQ @PCCenEsp @Solid_Colombia";;@PCCenEsp @Solid_Colombia;#Venezuela #ConstituyenteVA;"891726746160173056";https://twitter.com/AleydaCollazos/status/891726746160173056
frenadeso;2017-07-30 14:17;3;0;"Salvaje campaña de desinformación de medios serviles. Estamos en Venezuela y no nos echan cuento. Masiva elección x la paz. #ConstituyenteVa pic.twitter.com/Ap6VPWuDoL";;;#ConstituyenteVa;"891724482754293762";https://twitter.com/frenadeso/status/891724482754293762
frenadeso;2017-07-30 14:17;1;0;"Salvaje campaña de desinformación de medios serviles. Estamos en Venezuela y no nos echan cuento. Masiva elección x la paz. #ConstituyenteVa pic.twitter.com/0Pf3sEkiA0";;;#ConstituyenteVa;"891724358204477445";https://twitter.com/frenadeso/status/891724358204477445
arlisf;2017-07-30 13:59;5;0;"#VenezuelaVotaHoy #ConstituyenteVa activos #PuntoRojo con los datos del #CarnetDeLaPatria @salainass @magallyvina @maeyfuentes @vicesocial pic.twitter.com/IHpRIvMUoT";;@salainass @magallyvina @maeyfuentes @vicesocial;#VenezuelaVotaHoy #ConstituyenteVa #PuntoRojo #CarnetDeLaPatria;"891719903828480000";https://twitter.com/arlisf/status/891719903828480000
ArizZPersonaje;2017-07-30 13:52;0;0;"#ConstituyenteVa #VenezuelaVotaHoy Por eso decimos que la ha regado en algunas cosas, sobretodo por dejar que... http:// fb.me/1BZdzjgBq";;;#ConstituyenteVa #VenezuelaVotaHoy;"891718072133758976";https://twitter.com/ArizZPersonaje/status/891718072133758976
arlisf;2017-07-30 13:50;4;0;"En #Calabozo centro electoral Liceo Loreto Loreto en espera para ejercer el derecho al #Voto #VenezuelaVotaHoy #ConstituyenteVa @magallyvina pic.twitter.com/4aHIzTQU24";;@magallyvina;#Calabozo #Voto #VenezuelaVotaHoy #ConstituyenteVa;"891717555013943297";https://twitter.com/arlisf/status/891717555013943297
AdrianLazcano7;2017-07-30 13:42;0;0;"En este día el pueblo venezolano derrotara al facismo y triunfara el legado de Chávez! Maduro no caerá! #ConstituyenteVA";;;#ConstituyenteVA;"891715569208000512";https://twitter.com/AdrianLazcano7/status/891715569208000512
pocopelo23;2017-07-30 12:46;2;2;"Un día de fiesta en #Venezuela LA #ConstituyenteVa millones de venezolanos Salen a votar !! https:// twitter.com/VTVcanal8/stat us/891658075580641281 …";;;#Venezuela #ConstituyenteVa;"891701657284861952";https://twitter.com/pocopelo23/status/891701657284861952
diaz_javito;2017-07-30 12:21;4;7;"Reporte desde Caracas con nuestro compañero Daniel Diverio: continúa con total normalidad la votación en Venezuela #ConstituyenteVa pic.twitter.com/YXsYVdCLDL";;;#ConstituyenteVa;"891695300494192640";https://twitter.com/diaz_javito/status/891695300494192640
frenadeso;2017-07-30 12:11;4;0;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/8qbsiUTq0v";;;#ConstituyenteVa;"891692660657979393";https://twitter.com/frenadeso/status/891692660657979393
frenadeso;2017-07-30 12:07;2;0;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/27hkE86aPP";;;#ConstituyenteVa;"891691631199617024";https://twitter.com/frenadeso/status/891691631199617024
frenadeso;2017-07-30 12:03;6;5;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/mpsjn0U3sU";;;#ConstituyenteVa;"891690652341334016";https://twitter.com/frenadeso/status/891690652341334016
frenadeso;2017-07-30 12:02;3;0;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/wx9Mt0TPPN";;;#ConstituyenteVa;"891690425433681921";https://twitter.com/frenadeso/status/891690425433681921
frenadeso;2017-07-30 11:59;3;1;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/y8RDLWaNeJ";;;#ConstituyenteVa;"891689808128618497";https://twitter.com/frenadeso/status/891689808128618497
Erickda2006;2017-07-30 11:43;0;0;"@JulioBorges @hcapriles sus dolores de cabeza y la #ConstituyenteVa https:// twitter.com/partidopsuv/st atus/891683619105886208 …";;@JulioBorges @hcapriles;#ConstituyenteVa;"891685798281707520";https://twitter.com/Erickda2006/status/891685798281707520
abogvega;2017-07-30 11:28;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPzn0BfYk/ http:// fb.me/3iFmdNsmS";;;#ConstituyenteVA;"891681899034423296";https://twitter.com/abogvega/status/891681899034423296
abogvega;2017-07-30 11:28;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPzn0BfYk/";;;#ConstituyenteVA;"891681837650558979";https://twitter.com/abogvega/status/891681837650558979
abogvega;2017-07-30 11:28;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPyW0B9_f/ http:// fb.me/8LEWbTPEr";;;#ConstituyenteVA;"891681828549120001";https://twitter.com/abogvega/status/891681828549120001
abogvega;2017-07-30 11:27;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPyW0B9_f/";;;#ConstituyenteVA;"891681788866723840";https://twitter.com/abogvega/status/891681788866723840
abogvega;2017-07-30 11:27;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPwz2BXOU/ http:// fb.me/udYEF0R2";;;#ConstituyenteVA;"891681781874794499";https://twitter.com/abogvega/status/891681781874794499
abogvega;2017-07-30 11:27;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPvh_hVdu/ http:// fb.me/8HdO2z0RJ";;;#ConstituyenteVA;"891681739222818816";https://twitter.com/abogvega/status/891681739222818816
abogvega;2017-07-30 11:27;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPwz2BXOU/";;;#ConstituyenteVA;"891681738723905537";https://twitter.com/abogvega/status/891681738723905537
abogvega;2017-07-30 11:27;0;0;">>Buen día camaradas, fotografías enviadas desde el poliedro de Caracas. #ConstituyenteVA https://www. instagram.com/p/BXLPvh_hVdu/";;;#ConstituyenteVA;"891681696529121280";https://twitter.com/abogvega/status/891681696529121280
frenadeso;2017-07-30 11:26;2;0;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/MtbXfcgOvj";;;#ConstituyenteVa;"891681410150543362";https://twitter.com/frenadeso/status/891681410150543362
frenadeso;2017-07-30 11:25;1;0;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/hAZUdNqjXG";;;#ConstituyenteVa;"891681111029501952";https://twitter.com/frenadeso/status/891681111029501952
frenadeso;2017-07-30 11:23;1;1;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/cQdJdvleGi";;;#ConstituyenteVa;"891680686532374528";https://twitter.com/frenadeso/status/891680686532374528
frenadeso;2017-07-30 11:20;2;1;"Reporte desde Caracas con nuestro enviado especial Ronaldo Ortiz: La gente participa en tranquilidad y da lección cívica #ConstituyenteVa pic.twitter.com/IuoVjzlC0t";;;#ConstituyenteVa;"891679859042398209";https://twitter.com/frenadeso/status/891679859042398209
arlisf;2017-07-30 11:02;4;0;"#Discapacitados y #AdultosMayores ejercen su derecho al #Voto #VenezuelaVotaHoy #ConstituyenteVa @magallyvina @Conapdis @NicolasMaduro pic.twitter.com/92NZssQOrY";;@magallyvina @Conapdis @NicolasMaduro;#Discapacitados #AdultosMayores #Voto #VenezuelaVotaHoy #ConstituyenteVa;"891675414661410816";https://twitter.com/arlisf/status/891675414661410816
pocopelo23;2017-07-30 11:00;0;0;"Muy bien todo tranquilo con el pueblo #Venezolano LA #ConstituyenteVa https:// twitter.com/ClapOficial/st atus/891649637542768640 …";;;#Venezolano #ConstituyenteVa;"891674992953479168";https://twitter.com/pocopelo23/status/891674992953479168
sortopia;2017-07-30 10:38;5;14;"Yo ya VOTÉ por la PAZ #ConstituyenteVa";;;#ConstituyenteVa;"891669364528861184";https://twitter.com/sortopia/status/891669364528861184
nicaraguaymas;2017-07-30 10:36;0;0;"CNE venezolano: 94 % de las mesas de votación para Constituyente están operativas http://www. telesurtv.net/SubSecciones/n ews/latinaamerica/ … #VenezuelaVotaHoy #ConstituyenteVa pic.twitter.com/VP6RuNB8fu";;;#VenezuelaVotaHoy #ConstituyenteVa;"891668753431310337";https://twitter.com/nicaraguaymas/status/891668753431310337
yarealcaldia;2017-07-30 10:01;4;1;"A esta hora centros electorales de Simón Bolívar abarrotados de amor, todos a votar por un futuro de PAZ #ConstituyenteVa pic.twitter.com/XKkjfUtAQP";;;#ConstituyenteVa;"891660043933933568";https://twitter.com/yarealcaldia/status/891660043933933568
srpinerito1;2017-07-30 08:47;0;0;"#ConstituyenteVA La traición de la “izquierda” http://www. cubadebate.cu/opinion/2017/0 7/29/la-traicion-de-la-izquierda/#.WX3VQLZCc_4.twitter …";;;#ConstituyenteVA #;"891641465687900162";https://twitter.com/srpinerito1/status/891641465687900162
polomilitante;2017-07-30 08:28;0;0;"#Venezuela #ConstituyenteVa Señal de Venezolana de Televisión (VTV) EN VIVO https:// youtu.be/ybSxbyI3o4E http:// fb.me/25PR3o5W8";;;#Venezuela #ConstituyenteVa;"891636621203865607";https://twitter.com/polomilitante/status/891636621203865607
providenciaI;2017-07-30 07:41;0;0;"#VenezuelaVotaHoy @NicolasMaduro Por la Paz e Independencia y la Soberanía de nuestra Patria #ConstituyenteVa @rerchacin @SibciGuarico pic.twitter.com/kj8EI5stjY";;@NicolasMaduro @rerchacin @SibciGuarico;#VenezuelaVotaHoy #ConstituyenteVa;"891624801302974465";https://twitter.com/providenciaI/status/891624801302974465
Btasbaloncesto;2017-07-30 07:06;1;1;"@VTVcanal8 #VenezuelaVotaHoy Por la paz, para fortalecer nuestra Patria de injerencia extranjera la #ConstituyenteVA Somos pueblo Valiente. pic.twitter.com/QkZKnE9Vwq";;@VTVcanal8;#VenezuelaVotaHoy #ConstituyenteVA;"891616028068913152";https://twitter.com/Btasbaloncesto/status/891616028068913152
Nancy78082021;2017-07-30 06:55;0;0;"@VTVcanal8 En paz y amor por la patria la #ConstituyenteVa MBI CBSantos Michelena Aragua pic.twitter.com/ZasPZ0oL2w";;@VTVcanal8;#ConstituyenteVa;"891613250718244864";https://twitter.com/Nancy78082021/status/891613250718244864
nenatona;2017-07-30 06:21;0;1;"@NicolasMaduro Literal! Llueve, truene, nieve o relampaguee #Merida @GobAlexisR vota en la #ConstituyenteVa";;@NicolasMaduro @GobAlexisR;#Merida #ConstituyenteVa;"891604635739410432";https://twitter.com/nenatona/status/891604635739410432
AnaMartinGonz;2017-07-30 06:17;0;1;"Frente al fascismo, Venezuela vota. #constituyenteVa #nopasarán pic.twitter.com/yAHd1NA7q9";;;#constituyenteVa #nopasar;"891603639797788672";https://twitter.com/AnaMartinGonz/status/891603639797788672
nenatona;2017-07-30 06:16;0;1;"Literal.... Llueve, truene o relampaguee la #ConstituyenteVa";;;#ConstituyenteVa;"891603428169969664";https://twitter.com/nenatona/status/891603428169969664
Goshikku;2017-07-30 06:13;0;0;"Ohh e o e oh vamos todos a Votar... [ https:// youtu.be/wSOYhehr02s ] Ohh e o e oh la #ConstituyenteVA .";;;#ConstituyenteVA;"891602609169199104";https://twitter.com/Goshikku/status/891602609169199104
_RogeRamirez;2017-07-30 05:57;2;1;"Vamos #VenezuelaVotaHoy y a Ganar! la Paz la #ConstituyenteVA pic.twitter.com/rU4GreROOn";;;#VenezuelaVotaHoy #ConstituyenteVA;"891598633698766849";https://twitter.com/_RogeRamirez/status/891598633698766849
raulsaldiviah;2017-07-30 05:33;1;1;"#VenezuelaVotaHoy la oposición pura nadar y nadar llego a la orilla HOY EL PUEBLO LE PASA SU FACTURA NO JODA #ConstituyenteVa @NicolasMaduro pic.twitter.com/e2skt6mbe3";;@NicolasMaduro;#VenezuelaVotaHoy #ConstituyenteVa;"891592610116141057";https://twitter.com/raulsaldiviah/status/891592610116141057
RosangelaOrozco;2017-07-30 05:13;1;2;"#VenezuelaVotaHoy Vamos todos con entusiasmo a ejercer nuestro derecho al voto. Que Viva la Fiesta Democrática #ConstituyenteVA pic.twitter.com/C7UXI5MCfJ";;;#VenezuelaVotaHoy #ConstituyenteVA;"891587452980408320";https://twitter.com/RosangelaOrozco/status/891587452980408320
mpoesiaradical;2017-07-30 01:33;0;0;"Hoy 30 de julio parafraseamos a Carlos Puebla: ♪Pero la #ConstituyenteVa , de todas maneras va.♪";;;#ConstituyenteVa;"891532295630462976";https://twitter.com/mpoesiaradical/status/891532295630462976
Minhvi_GestionS;2017-07-30 00:58;33;0;"Chávez: “Cada Pueblo es soberano y cada Pueblo tiene derecho a decidir sus propios rumbos y sus propios caminos” Por eso la #ConstituyenteVA pic.twitter.com/jePt0TR25i";;;#ConstituyenteVA;"891523432613109760";https://twitter.com/Minhvi_GestionS/status/891523432613109760
Minhvi_GestionS;2017-07-30 00:43;40;5;"¡A pocas horas! El Urb Nelson Mandela activo y afinando la 4x4 junto a la Viceministra @Chavista16 , la #ConstituyenteVA !!! @NicolasMaduro pic.twitter.com/jzlkkPZLqL";;@Chavista16 @NicolasMaduro;#ConstituyenteVA;"891519644036730882";https://twitter.com/Minhvi_GestionS/status/891519644036730882
Albertjfdz;2017-07-30 00:31;0;0;"30J-17 día de nuestro Apocalipsis anunciado. #ConstituyenteVA #haceloquequerais";;;#ConstituyenteVA #haceloquequerais;"891516651539136513";https://twitter.com/Albertjfdz/status/891516651539136513
Infooyorks;2017-07-30 00:23;0;1;"#VenezuelaVotaHoy Por el Amor que le diste al Pueblo Victorioso, porque Amor Por Amor Se Paga. #ConstituyenteVa @NicolasMaduro pic.twitter.com/pPk5uqgXMB";;@NicolasMaduro;#VenezuelaVotaHoy #ConstituyenteVa;"891514656522743808";https://twitter.com/Infooyorks/status/891514656522743808
