10, https://twitter.com/dummyacc/status/921139058570596352, https://twitter.com/dummyacc/status/921138986604777478, https://twitter.com/dummyacc/status/921138834506690560, https://twitter.com/dummyacc/status/921138107000475648, https://twitter.com/dummyacc/status/921138036972408832, https://twitter.com/dummyacc/status/921137632436015109, https://twitter.com/dummyacc/status/921118338159382528, https://twitter.com/dummyacc/status/921117963717136389, https://twitter.com/dummyacc/status/921117937154523136, https://twitter.com/dummyacc/status/921117763271315456, https://twitter.com/dummyacc/status/921116497879224320, https://twitter.com/dummyacc/status/921116387183128581, https://twitter.com/dummyacc/status/921111462478741504, https://twitter.com/dummyacc/status/921111391171465217, https://twitter.com/dummyacc/status/921111273470922753, https://twitter.com/dummyacc/status/921106883431272449, https://twitter.com/dummyacc/status/921106769715322880, https://twitter.com/dummyacc/status/921106743266078720, https://twitter.com/dummyacc/status/921106660696969216, https://twitter.com/dummyacc/status/921106603893542913
11, https://twitter.com/dummyacc/status/921040191481139206, https://twitter.com/dummyacc/status/919900871294636032, https://twitter.com/dummyacc/status/915600291722092544, https://twitter.com/dummyacc/status/915581004114472962, https://twitter.com/dummyacc/status/913769743429111809, https://twitter.com/dummyacc/status/912772936666423296, https://twitter.com/dummyacc/status/912724383025844224, https://twitter.com/dummyacc/status/905797745524518913, https://twitter.com/dummyacc/status/905562573336129537, https://twitter.com/dummyacc/status/903420630590160897, https://twitter.com/dummyacc/status/893563273873825792, https://twitter.com/dummyacc/status/893223478706483205, https://twitter.com/dummyacc/status/892127635979067393, https://twitter.com/dummyacc/status/887971085207121920, https://twitter.com/dummyacc/status/887039901811789824, https://twitter.com/dummyacc/status/883307320352092160, https://twitter.com/dummyacc/status/883307146015899652, https://twitter.com/dummyacc/status/883307024389472256, https://twitter.com/dummyacc/status/879173729489756160, https://twitter.com/dummyacc/status/879166147224109056
12, https://twitter.com/dummyacc/status/921305781160562689, https://twitter.com/dummyacc/status/921161791232729089, https://twitter.com/dummyacc/status/921106768041832450, https://twitter.com/dummyacc/status/921087436511416321, https://twitter.com/dummyacc/status/921035809746247686, https://twitter.com/dummyacc/status/921035744910733314, https://twitter.com/dummyacc/status/921035668888879109, https://twitter.com/dummyacc/status/921034566219063297, https://twitter.com/dummyacc/status/921034034498670592, https://twitter.com/dummyacc/status/921033793846370306, https://twitter.com/dummyacc/status/921033012799827968, https://twitter.com/dummyacc/status/921032782373060608, https://twitter.com/dummyacc/status/921032609894985729, https://twitter.com/dummyacc/status/921031754827337729, https://twitter.com/dummyacc/status/921031314719039489, https://twitter.com/dummyacc/status/921031300722642952, https://twitter.com/dummyacc/status/921030919187820545, https://twitter.com/dummyacc/status/921030383407456256, https://twitter.com/dummyacc/status/921030208911798274, https://twitter.com/dummyacc/status/921030071002972160
13, https://twitter.com/dummyacc/status/921039941894885376, https://twitter.com/dummyacc/status/918928324927328256, https://twitter.com/dummyacc/status/918837016275582977, https://twitter.com/dummyacc/status/918836262404087809, https://twitter.com/dummyacc/status/918835995763724288, https://twitter.com/dummyacc/status/918835270774030336, https://twitter.com/dummyacc/status/918641574241763328, https://twitter.com/dummyacc/status/918517891577909248, https://twitter.com/dummyacc/status/918517829820928000, https://twitter.com/dummyacc/status/918517771452993540, https://twitter.com/dummyacc/status/918517262184779776, https://twitter.com/dummyacc/status/918516370337353730, https://twitter.com/dummyacc/status/918515937053208578, https://twitter.com/dummyacc/status/918511452792729602, https://twitter.com/dummyacc/status/917836332893917185, https://twitter.com/dummyacc/status/917835499787751424, https://twitter.com/dummyacc/status/917835160770445312, https://twitter.com/dummyacc/status/917835068726489088, https://twitter.com/dummyacc/status/917833725148266497, https://twitter.com/dummyacc/status/917539322668122112
14, https://twitter.com/dummyacc/status/911619087150743553, https://twitter.com/dummyacc/status/901815548157337601, https://twitter.com/dummyacc/status/897068017867264002, https://twitter.com/dummyacc/status/837778643162181632, https://twitter.com/dummyacc/status/760283331028250624, https://twitter.com/dummyacc/status/760283330990469125, https://twitter.com/dummyacc/status/760283281732632576, https://twitter.com/dummyacc/status/760283237407133696, https://twitter.com/dummyacc/status/753580082522943488, https://twitter.com/dummyacc/status/751941330226610177, https://twitter.com/dummyacc/status/751517265523314688, https://twitter.com/dummyacc/status/751516920386576384, https://twitter.com/dummyacc/status/744564659655671808, https://twitter.com/dummyacc/status/736255937317621760, https://twitter.com/dummyacc/status/734369158637473792, https://twitter.com/dummyacc/status/734369096410800128, https://twitter.com/dummyacc/status/732722560257937409, https://twitter.com/dummyacc/status/715603936829374464
15, https://twitter.com/dummyacc/status/919872085756915712, https://twitter.com/dummyacc/status/919871542745550848, https://twitter.com/dummyacc/status/919869244237602816, https://twitter.com/dummyacc/status/919867935249887233, https://twitter.com/dummyacc/status/919867244741644288, https://twitter.com/dummyacc/status/919867189251006464, https://twitter.com/dummyacc/status/919867141888925696, https://twitter.com/dummyacc/status/917825363320983553, https://twitter.com/dummyacc/status/916536652662755329, https://twitter.com/dummyacc/status/916286356728504320, https://twitter.com/dummyacc/status/916285702303899648, https://twitter.com/dummyacc/status/916003336779960320, https://twitter.com/dummyacc/status/915917176179175424, https://twitter.com/dummyacc/status/915916712108752896, https://twitter.com/dummyacc/status/915916473205510144, https://twitter.com/dummyacc/status/915915780369321984, https://twitter.com/dummyacc/status/915914843588366336, https://twitter.com/dummyacc/status/915912962468171776, https://twitter.com/dummyacc/status/915552462802702336, https://twitter.com/dummyacc/status/915551375815249920
16, https://twitter.com/dummyacc/status/921351628829216769, https://twitter.com/dummyacc/status/921326718530605056, https://twitter.com/dummyacc/status/921211346443821056, https://twitter.com/dummyacc/status/921165106335109120, https://twitter.com/dummyacc/status/921112795126648833, https://twitter.com/dummyacc/status/921112606441648129, https://twitter.com/dummyacc/status/921111856000983040, https://twitter.com/dummyacc/status/921106534993711105, https://twitter.com/dummyacc/status/921018951987064833, https://twitter.com/dummyacc/status/921018735510609920, https://twitter.com/dummyacc/status/920964329825910786, https://twitter.com/dummyacc/status/920815576112562176, https://twitter.com/dummyacc/status/920810036988846080, https://twitter.com/dummyacc/status/920809440114176002, https://twitter.com/dummyacc/status/920763300471889920, https://twitter.com/dummyacc/status/920762751286472704, https://twitter.com/dummyacc/status/920685611039805442, https://twitter.com/dummyacc/status/920616299067211776, https://twitter.com/dummyacc/status/920615712510611456, https://twitter.com/dummyacc/status/920614146655350784
17, https://twitter.com/dummyacc/status/921382186791694336, https://twitter.com/dummyacc/status/921354708673073152, https://twitter.com/dummyacc/status/921342468804825088, https://twitter.com/dummyacc/status/921340431966834689, https://twitter.com/dummyacc/status/921207420319358976, https://twitter.com/dummyacc/status/921169516704382977, https://twitter.com/dummyacc/status/921169387603636225, https://twitter.com/dummyacc/status/921164584660107265, https://twitter.com/dummyacc/status/921126465739083778, https://twitter.com/dummyacc/status/921126050482008069, https://twitter.com/dummyacc/status/921083153841836032, https://twitter.com/dummyacc/status/921065236567904256, https://twitter.com/dummyacc/status/921064980207808513, https://twitter.com/dummyacc/status/921002318694363136, https://twitter.com/dummyacc/status/920997341561319424, https://twitter.com/dummyacc/status/920995044575805440, https://twitter.com/dummyacc/status/920994726903537665, https://twitter.com/dummyacc/status/920992434900873221, https://twitter.com/dummyacc/status/920989979677024256, https://twitter.com/dummyacc/status/920989642324881408
18, https://twitter.com/dummyacc/status/921374436913307648, https://twitter.com/dummyacc/status/921142740674637825, https://twitter.com/dummyacc/status/921142002389082112, https://twitter.com/dummyacc/status/921141993182580736, https://twitter.com/dummyacc/status/921141983611105280, https://twitter.com/dummyacc/status/921096726295040000, https://twitter.com/dummyacc/status/920776095615586305, https://twitter.com/dummyacc/status/920107183983005698, https://twitter.com/dummyacc/status/920056932572024832, https://twitter.com/dummyacc/status/919944506706989058, https://twitter.com/dummyacc/status/919801456877883392, https://twitter.com/dummyacc/status/919779346973380608, https://twitter.com/dummyacc/status/919678300963917825, https://twitter.com/dummyacc/status/919549674884882434, https://twitter.com/dummyacc/status/919549117520596992, https://twitter.com/dummyacc/status/919404912139698176, https://twitter.com/dummyacc/status/919300070016733184, https://twitter.com/dummyacc/status/919300064320901121, https://twitter.com/dummyacc/status/919282468867289088, https://twitter.com/dummyacc/status/919223501692776448
19, https://twitter.com/dummyacc/status/725402907886141440, https://twitter.com/dummyacc/status/724589512135958528, https://twitter.com/dummyacc/status/723979891889205249, https://twitter.com/dummyacc/status/702567912213749761, https://twitter.com/dummyacc/status/702566649271099392, https://twitter.com/dummyacc/status/702556363692613633, https://twitter.com/dummyacc/status/702530060339830784, https://twitter.com/dummyacc/status/669585162133446656, https://twitter.com/dummyacc/status/669585125110337536, https://twitter.com/dummyacc/status/647587965535780864, https://twitter.com/dummyacc/status/601875690611433472, https://twitter.com/dummyacc/status/575299680436948992, https://twitter.com/dummyacc/status/575298927018254336, https://twitter.com/dummyacc/status/574256919403069440, https://twitter.com/dummyacc/status/574255239634669568, https://twitter.com/dummyacc/status/573848768564621312, https://twitter.com/dummyacc/status/573847660152627200, https://twitter.com/dummyacc/status/568087434195537920, https://twitter.com/dummyacc/status/568085998153932800
