0, https://twitter.com/dummyacc/status/920253603193016321, https://twitter.com/dummyacc/status/919761517138120704, https://twitter.com/dummyacc/status/919530006442840064, https://twitter.com/dummyacc/status/912796428669521920, https://twitter.com/dummyacc/status/911723206733647874, https://twitter.com/dummyacc/status/911721358677217284, https://twitter.com/dummyacc/status/911422235126194178, https://twitter.com/dummyacc/status/911373532029997057, https://twitter.com/dummyacc/status/910593969830146048, https://twitter.com/dummyacc/status/910353383885803520, https://twitter.com/dummyacc/status/910271815288856576, https://twitter.com/dummyacc/status/909868282395668480, https://twitter.com/dummyacc/status/908447383285108736, https://twitter.com/dummyacc/status/908324372557045761, https://twitter.com/dummyacc/status/908088223817191424, https://twitter.com/dummyacc/status/907765844893106176, https://twitter.com/dummyacc/status/906704937928847363, https://twitter.com/dummyacc/status/906701130712981504, https://twitter.com/dummyacc/status/906699158718963712, https://twitter.com/dummyacc/status/906521079014985728
1, https://twitter.com/dummyacc/status/921082039780237314, https://twitter.com/dummyacc/status/921026612547801090, https://twitter.com/dummyacc/status/921011681651838976, https://twitter.com/dummyacc/status/921004621534986240, https://twitter.com/dummyacc/status/921000924591554566, https://twitter.com/dummyacc/status/920999488826871811, https://twitter.com/dummyacc/status/920646671851229186, https://twitter.com/dummyacc/status/920334458879922177, https://twitter.com/dummyacc/status/920032654170365952, https://twitter.com/dummyacc/status/919928623083032576, https://twitter.com/dummyacc/status/919904763965247489, https://twitter.com/dummyacc/status/919892152234123264, https://twitter.com/dummyacc/status/919890425829314560, https://twitter.com/dummyacc/status/919619848358866944, https://twitter.com/dummyacc/status/919354832078565377, https://twitter.com/dummyacc/status/919234959474286592, https://twitter.com/dummyacc/status/918845900071378944, https://twitter.com/dummyacc/status/918506349054644224, https://twitter.com/dummyacc/status/918467700262830080, https://twitter.com/dummyacc/status/918146366387490816
2, https://twitter.com/dummyacc/status/921155014265114624, https://twitter.com/dummyacc/status/921154572399398917, https://twitter.com/dummyacc/status/921153790081978368, https://twitter.com/dummyacc/status/921125934937362433, https://twitter.com/dummyacc/status/921059791870595072, https://twitter.com/dummyacc/status/921057017950818304, https://twitter.com/dummyacc/status/921056209159053312, https://twitter.com/dummyacc/status/921052869113143297, https://twitter.com/dummyacc/status/921050159512989698, https://twitter.com/dummyacc/status/921021178617237506, https://twitter.com/dummyacc/status/921020864484790273, https://twitter.com/dummyacc/status/921020635555483648, https://twitter.com/dummyacc/status/921020193584885761, https://twitter.com/dummyacc/status/920809014832775168, https://twitter.com/dummyacc/status/920807356744720384, https://twitter.com/dummyacc/status/920807161709473792, https://twitter.com/dummyacc/status/920795374171734016, https://twitter.com/dummyacc/status/920795344425836549, https://twitter.com/dummyacc/status/920794869978853376, https://twitter.com/dummyacc/status/920794152236826624
3, https://twitter.com/dummyacc/status/920115568480542720, https://twitter.com/dummyacc/status/920064199446933505, https://twitter.com/dummyacc/status/920062816262000640, https://twitter.com/dummyacc/status/919407683807186944, https://twitter.com/dummyacc/status/919063379129618432, https://twitter.com/dummyacc/status/918662730860711937, https://twitter.com/dummyacc/status/918660002251976705, https://twitter.com/dummyacc/status/918614088112136193, https://twitter.com/dummyacc/status/918318808850485249, https://twitter.com/dummyacc/status/918317194886438913, https://twitter.com/dummyacc/status/918313826696814593, https://twitter.com/dummyacc/status/918254392175980544, https://twitter.com/dummyacc/status/918074254045908992, https://twitter.com/dummyacc/status/917763892604006400, https://twitter.com/dummyacc/status/917575538906226690, https://twitter.com/dummyacc/status/917551907542933505, https://twitter.com/dummyacc/status/916808832755617792, https://twitter.com/dummyacc/status/916138705588498432, https://twitter.com/dummyacc/status/916136907142238208, https://twitter.com/dummyacc/status/916064749590319105
4, https://twitter.com/dummyacc/status/920980056658333696, https://twitter.com/dummyacc/status/920976802339872768, https://twitter.com/dummyacc/status/920976512022609920, https://twitter.com/dummyacc/status/920976318203858944, https://twitter.com/dummyacc/status/920976224889065472, https://twitter.com/dummyacc/status/920976090813861890, https://twitter.com/dummyacc/status/920975890351304704, https://twitter.com/dummyacc/status/920974251892596737, https://twitter.com/dummyacc/status/920974141905428480, https://twitter.com/dummyacc/status/920974037857263616, https://twitter.com/dummyacc/status/920973164049465344, https://twitter.com/dummyacc/status/920971637339672576, https://twitter.com/dummyacc/status/920970400896561152, https://twitter.com/dummyacc/status/920969641731805184, https://twitter.com/dummyacc/status/920746319085522949, https://twitter.com/dummyacc/status/919638290348863488, https://twitter.com/dummyacc/status/919629308087369730, https://twitter.com/dummyacc/status/916127327553310720, https://twitter.com/dummyacc/status/916125853725200384, https://twitter.com/dummyacc/status/916125114047004672
5, https://twitter.com/dummyacc/status/921150961057452033, https://twitter.com/dummyacc/status/920782827591032835, https://twitter.com/dummyacc/status/920265936887861248, https://twitter.com/dummyacc/status/920263803971035136, https://twitter.com/dummyacc/status/920263157867835392, https://twitter.com/dummyacc/status/920262096918646784, https://twitter.com/dummyacc/status/920260669794025472, https://twitter.com/dummyacc/status/920259579694538753, https://twitter.com/dummyacc/status/920258832198193153, https://twitter.com/dummyacc/status/920129116879368192, https://twitter.com/dummyacc/status/920128816235900929, https://twitter.com/dummyacc/status/920128190290518016, https://twitter.com/dummyacc/status/920127497802567680, https://twitter.com/dummyacc/status/920127462994006017, https://twitter.com/dummyacc/status/920127433818468352, https://twitter.com/dummyacc/status/920127273554112512, https://twitter.com/dummyacc/status/920126618760343553, https://twitter.com/dummyacc/status/918071386626764800, https://twitter.com/dummyacc/status/917107513035804672, https://twitter.com/dummyacc/status/916812210629959686
6, https://twitter.com/dummyacc/status/921186397523935232, https://twitter.com/dummyacc/status/921185918765150208, https://twitter.com/dummyacc/status/921025515598827521, https://twitter.com/dummyacc/status/921025105702150144, https://twitter.com/dummyacc/status/921024938626215936, https://twitter.com/dummyacc/status/921022166661033985, https://twitter.com/dummyacc/status/921022045676359680, https://twitter.com/dummyacc/status/921021593773662208, https://twitter.com/dummyacc/status/921021413284306944, https://twitter.com/dummyacc/status/921020222357811201, https://twitter.com/dummyacc/status/921019968476663814, https://twitter.com/dummyacc/status/921019877678338048, https://twitter.com/dummyacc/status/920026807969001472, https://twitter.com/dummyacc/status/920026210192654337, https://twitter.com/dummyacc/status/920025861000007680, https://twitter.com/dummyacc/status/920024767293300737, https://twitter.com/dummyacc/status/920024713136500736, https://twitter.com/dummyacc/status/920023002087022592, https://twitter.com/dummyacc/status/920022927638110209, https://twitter.com/dummyacc/status/920022298236559360
7, https://twitter.com/dummyacc/status/893957587783352320, https://twitter.com/dummyacc/status/893957064971759616, https://twitter.com/dummyacc/status/893956799644282881, https://twitter.com/dummyacc/status/893956272223121408, https://twitter.com/dummyacc/status/893948399527100416, https://twitter.com/dummyacc/status/893331027816583169, https://twitter.com/dummyacc/status/892972625621856256, https://twitter.com/dummyacc/status/892972184599187456, https://twitter.com/dummyacc/status/892971900229619712, https://twitter.com/dummyacc/status/892971508523565061, https://twitter.com/dummyacc/status/892970720170565632, https://twitter.com/dummyacc/status/892611235451109376, https://twitter.com/dummyacc/status/892609577723633669, https://twitter.com/dummyacc/status/892383444357054465, https://twitter.com/dummyacc/status/891914445617848320, https://twitter.com/dummyacc/status/891884499289636864, https://twitter.com/dummyacc/status/891722948490481664, https://twitter.com/dummyacc/status/891710823109931008, https://twitter.com/dummyacc/status/890943574967279617, https://twitter.com/dummyacc/status/890907972070776832
8, https://twitter.com/dummyacc/status/921194540589113344, https://twitter.com/dummyacc/status/921193906951168000, https://twitter.com/dummyacc/status/921180087088828416, https://twitter.com/dummyacc/status/921179789163102209, https://twitter.com/dummyacc/status/921179758091821056, https://twitter.com/dummyacc/status/921178987002580993, https://twitter.com/dummyacc/status/921178487670628353, https://twitter.com/dummyacc/status/921174140941414401, https://twitter.com/dummyacc/status/921172689464598528, https://twitter.com/dummyacc/status/921169093654298624, https://twitter.com/dummyacc/status/921158858105647105, https://twitter.com/dummyacc/status/920826081258692613, https://twitter.com/dummyacc/status/920821386456846337, https://twitter.com/dummyacc/status/920819972716318722, https://twitter.com/dummyacc/status/920819620604497922, https://twitter.com/dummyacc/status/920814354945146886, https://twitter.com/dummyacc/status/920806101813100544, https://twitter.com/dummyacc/status/920805709691752448, https://twitter.com/dummyacc/status/920805463347752960, https://twitter.com/dummyacc/status/920805433161289729
9, https://twitter.com/dummyacc/status/919834294293598208, https://twitter.com/dummyacc/status/919833700946337792, https://twitter.com/dummyacc/status/919814531404222464, https://twitter.com/dummyacc/status/919809792033611776, https://twitter.com/dummyacc/status/919809611514961920, https://twitter.com/dummyacc/status/919640516345647105, https://twitter.com/dummyacc/status/907370933366730752, https://twitter.com/dummyacc/status/906993495684079617, https://twitter.com/dummyacc/status/906993358513561616, https://twitter.com/dummyacc/status/905761284188250116, https://twitter.com/dummyacc/status/901581090032365569, https://twitter.com/dummyacc/status/901579969578586112, https://twitter.com/dummyacc/status/892732455953850370, https://twitter.com/dummyacc/status/892732177967972352, https://twitter.com/dummyacc/status/892732152034594816, https://twitter.com/dummyacc/status/892731135037509634, https://twitter.com/dummyacc/status/892454719511289857, https://twitter.com/dummyacc/status/892454409531207681, https://twitter.com/dummyacc/status/892453570938892288, https://twitter.com/dummyacc/status/892452680550973441
